headline,article_link,is_sarcastic
“I’m too busy ignoring our sexual predators to rollout the vaccine” explains PM ,https://chaser.com.au/national/im-too-busy-ignoring-our-sexual-predators-to-rollout-the-vaccine-explains-pm/,1
AFR accuses female journalists of having anti-rape bias ,https://chaser.com.au/general-news/afr-accuses-female-journalists-of-having-anti-rape-bias/,1
Take The Chaser’s FFS Quiz: Can you guess the Australian politician based on their scandal history? ,https://chaser.com.au/general-news/take-the-chaser-quiz-can-you-guess-the-australian-politician-based-on-their-scandal-history/,1
Liberals commit to equality by having women create 50% of their fuck ups by 2021 ,https://chaser.com.au/national/liberals-commit-to-equality-by-having-women-create-50-of-their-fuck-ups-by-2021/,1
Anarchy on the streets as rule of law shattered following Christian Porter’s demotion ,https://chaser.com.au/national/anarchy-on-the-streets-as-rule-of-law-shattered-following-christian-porters-demotion/,1
Peter Dutton promoted to Prime Minister for Potatoes ,https://chaser.com.au/national/peter-dutton-promoted-to-prime-minister-for-potatoes/,1
PM announces Marise Payne is the “Prime Minister to Take the Blame on Women” ,https://chaser.com.au/national/pm-announces-marise-payne-is-the-prime-minister-to-take-the-blame-on-women/,1
Liberal MP sent to empathy training after brutally murdering backpacker in cold blood ,https://chaser.com.au/national/liberal-mp-sent-to-empathy-training-after-brutally-murdering-backpacker-in-cold-blood/,1
Nation visits anger consultant to learn how to respond to Morrison ,https://chaser.com.au/general-news/nation-visits-anger-consultant-to-learn-how-to-respond-to-morrison/,1
US military to assist with Suez Canal after learning there is oil on the boat ,https://chaser.com.au/world/us-military-to-assist-with-suez-canal-after-learning-there-is-oil-on-the-boat/,1
“Please respect my privacy” pleads man who filmed up a woman’s skirt ,https://chaser.com.au/national/please-respect-my-privacy-pleads-man-who-filmed-up-a-womans-skirt/,1
"Hamish McDonald shocked to learn he is actually the host of Q&A, not just a viewer ",https://chaser.com.au/entertainment/hamish-mcdonald-shocked-to-learn-he-is-actually-the-host-of-q-a-not-just-a-viewer/,1
Tracy Grimshaw raided by the AFP ,https://chaser.com.au/national/tracy-grimshaw-raided-by-the-afp/,1
Politically connected commentators heroically reveal serious issues they kept quiet for years ,https://chaser.com.au/national/politically-connected-commentators-heroically-reveal-serious-issues-they-kept-quiet-for-years/,1
"Cabinet reshuffled, ruler of Australia remains the same ",https://chaser.com.au/national/cabinet-reshuffled-ruler-of-australia-remains-the-same/,1
Scomo’s empathy coach talked down from Parliament roof after tense four-hour negotiation ,https://chaser.com.au/general-news/scomos-empathy-coach-talked-down-from-parliament-roof-after-tense-four-hour-negotiation/,1
Police release drawing of man suspected of stopping boats in Suez Canal ,https://chaser.com.au/national/police-release-drawing-of-man-suspected-of-stopping-boats-in-suez-canal/,1
"Sacked from cabinet, horrified Porter realises he’ll have to deal with centrelink ",https://chaser.com.au/general-news/sacked-from-cabinet-horrified-porter-realises-hell-now-have-to-deal-with-centrelink/,1
Morrison announces cabinet reshuffle over fears staffer might have had sex on it ,https://chaser.com.au/national/morrison-announces-cabinet-reshuffle-over-fears-staffer-might-have-had-sex-on-it/,1
Cabinet reshuffle: Morrison struggling to decide which man to appoint as Minister for Women ,https://chaser.com.au/general-news/cabinet-reshuffle-morrison-struggling-to-decide-which-man-to-appoint-as-minister-for-women/,1
"‘We need more women MPs in the Liberal Party, but not if that means fewer men’ says PM ",https://chaser.com.au/national/we-need-more-women-mps-in-the-liberal-party-but-not-if-that-means-fewer-men-says-pm/,1
Morrison apologizes to News Corp for false allegation “I didn’t know Sky wasn’t part of the Liberal Party” ,https://chaser.com.au/national/morrison-apologizes-for-false-allegation-i-didnt-know-sky-wasnt-part-of-the-liberal-party/,1
Nation shocked that govt detaining children on island prison isn’t great at ethics ,https://chaser.com.au/national/nation-shocked-that-govt-detaining-children-on-island-prison-isnt-great-at-ethics/,1
Heartwarming: Baker hands out free bread from boat and is immediately detained on Nauru ,https://chaser.com.au/national/heartwarming-baker-hands-out-free-bread-from-boat-and-is-immediately-detained-on-nauru/,1
Morrison clarifies reason he didn’t shoot crowd is he’s too busy aiming at own foot ,https://chaser.com.au/national/morrison-clarifies-reason-he-didnt-shoot-crowd-is-hes-too-busy-aiming-at-own-foot/,1
Police arrest parliament desk after learning it did not click ‘yes’ in the consent app ,https://chaser.com.au/national/police-arrest-parliament-desk-after-learning-it-did-not-click-yes-in-the-consent-app/,1
Marketing genius solves ongoing scandal by pissing off every journalist ,https://chaser.com.au/general-news/marketing-genius-solves-ongoing-scandal-by-pissing-off-every-journalist/,1
Prime Minister loses the moral high ground to Sky News ,https://chaser.com.au/national/prime-minister-loses-the-moral-high-ground-to-sky-news/,1
PVO no longer biggest wanker in Canberra ,https://chaser.com.au/general-news/pvo-no-longer-biggest-wanker-in-canberra/,1
Scott Morrison asks what the female MP’s desk was wearing ,https://chaser.com.au/national/scott-morrison-asks-what-the-female-mps-desk-was-wearing/,1
Jarryd Hayne tipped to join Federal Cabinet ,https://chaser.com.au/national/jarryd-hayne-tipped-to-join-federal-cabinet/,1
NSW flood solved after Angus Taylor sells off all the water for $5 ,https://chaser.com.au/national/nsw-flood-solved-after-angus-taylor-sells-off-all-the-water-for-5/,1
Disney confirms the existence of R18+ cut of Mary Poppins ,https://chaser.com.au/national/disney-confirms-the-existence-of-r18-cut-of-mary-poppins/,1
"CHASER FACT-CHECK: Yes, a show that was axed twice already would be axed today ",https://chaser.com.au/entertainment/chaser-fact-check-yes-a-show-that-was-axed-twice-already-would-be-axed-today/,1
Peter Dutton seen in northern NSW frantically trying to stop the boats ,https://chaser.com.au/general-news/peter-dutton-seen-in-northern-nsw-frantically-trying-to-stop-the-boats/,1
Guy from the suburbs who owns a boat looking more smug than usual ,https://chaser.com.au/general-news/north-shore-boat-owner-somehow-looking-even-more-smug-than-usual/,1
"‘Come on a rapist would never lie on an app, they are very trustworthy people’ says NSW Police ",https://chaser.com.au/general-news/come-on-a-rapist-would-never-lie-on-an-app-they-are-very-trustworthy-people-says-nsw-police/,1
NSW teens make consent app for being stripped by police ,https://chaser.com.au/general-news/nsw-teens-make-consent-app-for-being-stripped-by-police/,1
NSW Police announce crack down on people who try to back out of a signed contract to have sex ,https://chaser.com.au/general-news/nsw-police-announce-crack-down-on-people-who-try-to-back-out-of-a-signed-contract-to-have-sex/,1
Peter Dutton visibly orgasms after hearing all boats have been stopped ,https://chaser.com.au/general-news/peter-dutton-visibly-orgasms-after-hearing-all-boats-have-been-stopped/,1
Linda Reynolds defends former staffer saying people misinterpreted ‘meth-head cunt’ ,https://chaser.com.au/national/linda-reynolds-defends-former-staffer-saying-people-misinterpreted-meth-head-cunt/,1
ScoMo’s empathy coach wins peace prize after stopping a massacre ,https://chaser.com.au/general-news/scomos-empathy-coach-wins-peace-prize-after-stopping-a-massacre/,1
“Same sex marriage is immoral” say organisation protecting hundreds of child molesters ,https://chaser.com.au/world/same-sex-marriage-is-immoral-say-organisation-protecting-hundreds-of-child-molesters/,1
Liberals call in former Minister for Women to investigate party’s sexism problem ,https://chaser.com.au/national/liberals-call-in-former-minister-for-women-to-investigate-partys-sexism-problem/,1
‘Dictator Dan would have shot the ladies’ says Sky News ,https://chaser.com.au/general-news/dictator-dan-would-have-shot-the-ladies-says-sky-news/,1
"CHASER FACT-CHECK: Yes, Morrison is better than dictators who shoot their citizens ",https://chaser.com.au/national/chaser-fact-check-yes-morrison-is-better-than-dictators-who-shoot-their-citizens/,1
Liberal Party launches new campaign slogan: “We’re not going to shoot you!” ,https://chaser.com.au/national/liberal-party-launches-new-campaign-slogan-were-not-going-to-shoot-you/,1
Jenny applies for emotional stress leave ,https://chaser.com.au/general-news/jenny-applies-for-emotional-stress-leave/,1
Bolt launches defamation lawsuit against himself for making him look like an idiot ,https://chaser.com.au/entertainment/bolt-launches-defamation-lawsuit-against-himself-for-making-him-look-like-an-idiot/,1
PM urges protesters to imagine their own daughters were powerful men accused of sexual assault ,https://chaser.com.au/general-news/pm-urges-protesters-to-imagine-their-own-daughters-were-powerful-men-accused-of-sexual-assault/,1
ScoMo awarded feminist of the year after not firing indiscriminately into crowd ,https://chaser.com.au/general-news/scomo-awarded-feminist-of-the-year-after-not-firing-indiscriminately-into-crowd/,1
"“How good is not shooting women,” says Scott Morrison ",https://chaser.com.au/national/how-good-is-not-shooting-women-says-scott-morrison/,1
Sleazy creep who regularly chatted up women in Canberra bars somehow thinks he has reputation to protect ,https://chaser.com.au/national/sleazy-creep-who-regularly-chatted-up-women-in-canberra-bars-somehow-thinks-he-has-reputation-to-protect/,1
Scott Morrison seen at his own ‘March4TrustingWhatYourMateToldYou” ,https://chaser.com.au/national/scott-morrison-seen-at-his-own-march4trustingwhatyourmatetoldyou/,1
‘Newspoll has Labor leading’ cheers guy who vowed to never trust Newspoll again after last election ,https://chaser.com.au/general-news/newspoll-has-labor-leading-cheers-guy-who-vowed-to-never-trust-newspoll-again-after-last-election/,1
Steve Price no longer the biggest dickhead on The Project ,https://chaser.com.au/entertainment/steve-price-no-longer-the-biggest-dickhead-on-the-project/,1
Peter van Onselen takes break from smearing dead victim to cry about cancel culture ,https://chaser.com.au/general-news/peter-van-onselen-takes-break-from-smearing-dead-victim-to-cry-about-cancel-culture/,1
Peter Dutton to take stress leave after learning that he is now gender neutral ,https://chaser.com.au/national/peter-dutton-takes-stress-leave-after-learning-that-he-is-now-gender-neutral/,1
Government announces half price flights will include Hawaii ,https://chaser.com.au/national/government-expands-tourism-support-program-to-include-hawaii/,1
AusPost to double efficiency by skipping ‘pretending to deliver it’ step ,https://chaser.com.au/general-news/auspost-to-double-efficiency-by-skipping-pretending-to-try-deliver-it-step/,1
Government adds literal hoops to jump through in order to receive NDIS funding ,https://chaser.com.au/national/government-adds-literal-hoops-to-jump-through-in-order-to-receive-ndis-funding/,1
Pepe Le Pew to run for Liberal Party preselection ,https://chaser.com.au/entertainment/pepe-le-pew-to-run-for-liberal-party-preselection/,1
German/Greek immigrant family concerned about whether their great grandson is English enough ,https://chaser.com.au/world/german-greek-immigrant-family-concerned-about-whether-their-great-grandson-is-english-enough/,1
Morrison deploys emergency Jenny to explain racism to the royals ,https://chaser.com.au/national/morrison-deploys-jenny-to-explain-racism-to-the-royals/,1
Channel 7 replaces low-rating ‘Ultimate Tag’ with ‘Insane Connect 4’ ,https://chaser.com.au/entertainment/channel-7-replaces-low-rating-ultimate-tag-with-insane-connect-4/,1
Entrepreneurial Sydney couple double house value by doing fuck all to it and just waiting 4 years ,https://chaser.com.au/national/entrepreneurial-sydney-couple-double-house-value-by-doing-fuck-all-to-it-and-just-waiting-4-years/,1
